I0716 23:47:38.346234 128828847339008 run.py:722] (val) algo topological_sort step 0: {'topo': 0.10546875, 'topo_head': 0.015625, 'score': 0.060546875, 'examples_seen': 19, 'step': 0, 'algorithm': 'topological_sort'}
I0716 23:49:23.682474 128828847339008 run.py:722] (val) algo topological_sort step 50: {'topo': 0.26171875, 'topo_head': 0.859375, 'score': 0.560546875, 'examples_seen': 987, 'step': 50, 'algorithm': 'topological_sort'}
I0716 23:49:25.063743 128828847339008 run.py:722] (val) algo topological_sort step 100: {'topo': 0.4384765625, 'topo_head': 0.890625, 'score': 0.66455078125, 'examples_seen': 1935, 'step': 100, 'algorithm': 'topological_sort'}
I0716 23:49:26.439945 128828847339008 run.py:722] (val) algo topological_sort step 150: {'topo': 0.53515625, 'topo_head': 0.921875, 'score': 0.728515625, 'examples_seen': 2878, 'step': 150, 'algorithm': 'topological_sort'}
I0716 23:49:27.814188 128828847339008 run.py:722] (val) algo topological_sort step 200: {'topo': 0.46484375, 'topo_head': 0.96875, 'score': 0.716796875, 'examples_seen': 3826, 'step': 200, 'algorithm': 'topological_sort'}
I0716 23:49:29.203743 128828847339008 run.py:722] (val) algo topological_sort step 250: {'topo': 0.533203125, 'topo_head': 1.0, 'score': 0.7666015625, 'examples_seen': 4762, 'step': 250, 'algorithm': 'topological_sort'}
I0716 23:49:30.634628 128828847339008 run.py:722] (val) algo topological_sort step 300: {'topo': 0.4912109375, 'topo_head': 0.890625, 'score': 0.69091796875, 'examples_seen': 5743, 'step': 300, 'algorithm': 'topological_sort'}
I0716 23:49:32.004072 128828847339008 run.py:722] (val) algo topological_sort step 350: {'topo': 0.4375, 'topo_head': 0.84375, 'score': 0.640625, 'examples_seen': 6705, 'step': 350, 'algorithm': 'topological_sort'}
I0716 23:49:33.344574 128828847339008 run.py:722] (val) algo topological_sort step 400: {'topo': 0.5791015625, 'topo_head': 0.984375, 'score': 0.78173828125, 'examples_seen': 7662, 'step': 400, 'algorithm': 'topological_sort'}
I0716 23:49:34.712987 128828847339008 run.py:722] (val) algo topological_sort step 450: {'topo': 0.48828125, 'topo_head': 0.828125, 'score': 0.658203125, 'examples_seen': 8603, 'step': 450, 'algorithm': 'topological_sort'}
I0716 23:49:36.059902 128828847339008 run.py:722] (val) algo topological_sort step 500: {'topo': 0.4716796875, 'topo_head': 0.953125, 'score': 0.71240234375, 'examples_seen': 9550, 'step': 500, 'algorithm': 'topological_sort'}
I0716 23:49:37.399295 128828847339008 run.py:722] (val) algo topological_sort step 550: {'topo': 0.564453125, 'topo_head': 0.9375, 'score': 0.7509765625, 'examples_seen': 10489, 'step': 550, 'algorithm': 'topological_sort'}
I0716 23:49:38.804191 128828847339008 run.py:722] (val) algo topological_sort step 600: {'topo': 0.669921875, 'topo_head': 0.8125, 'score': 0.7412109375, 'examples_seen': 11426, 'step': 600, 'algorithm': 'topological_sort'}
I0716 23:49:40.202823 128828847339008 run.py:722] (val) algo topological_sort step 650: {'topo': 0.6123046875, 'topo_head': 0.859375, 'score': 0.73583984375, 'examples_seen': 12410, 'step': 650, 'algorithm': 'topological_sort'}
I0716 23:49:41.570657 128828847339008 run.py:722] (val) algo topological_sort step 700: {'topo': 0.6181640625, 'topo_head': 0.890625, 'score': 0.75439453125, 'examples_seen': 13378, 'step': 700, 'algorithm': 'topological_sort'}
I0716 23:49:42.888253 128828847339008 run.py:722] (val) algo topological_sort step 750: {'topo': 0.576171875, 'topo_head': 0.90625, 'score': 0.7412109375, 'examples_seen': 14331, 'step': 750, 'algorithm': 'topological_sort'}
I0716 23:49:44.224545 128828847339008 run.py:722] (val) algo topological_sort step 800: {'topo': 0.5869140625, 'topo_head': 0.734375, 'score': 0.66064453125, 'examples_seen': 15276, 'step': 800, 'algorithm': 'topological_sort'}
I0716 23:49:45.580210 128828847339008 run.py:722] (val) algo topological_sort step 850: {'topo': 0.5087890625, 'topo_head': 0.890625, 'score': 0.69970703125, 'examples_seen': 16220, 'step': 850, 'algorithm': 'topological_sort'}
I0716 23:49:46.962493 128828847339008 run.py:722] (val) algo topological_sort step 900: {'topo': 0.5751953125, 'topo_head': 0.65625, 'score': 0.61572265625, 'examples_seen': 17169, 'step': 900, 'algorithm': 'topological_sort'}
I0716 23:49:48.354592 128828847339008 run.py:722] (val) algo topological_sort step 950: {'topo': 0.6669921875, 'topo_head': 0.84375, 'score': 0.75537109375, 'examples_seen': 18108, 'step': 950, 'algorithm': 'topological_sort'}
I0716 23:49:49.697540 128828847339008 run.py:722] (val) algo topological_sort step 1000: {'topo': 0.626953125, 'topo_head': 0.875, 'score': 0.7509765625, 'examples_seen': 19087, 'step': 1000, 'algorithm': 'topological_sort'}
I0716 23:49:51.032050 128828847339008 run.py:722] (val) algo topological_sort step 1050: {'topo': 0.603515625, 'topo_head': 0.921875, 'score': 0.7626953125, 'examples_seen': 20043, 'step': 1050, 'algorithm': 'topological_sort'}
I0716 23:49:52.386162 128828847339008 run.py:722] (val) algo topological_sort step 1100: {'topo': 0.638671875, 'topo_head': 0.890625, 'score': 0.7646484375, 'examples_seen': 21003, 'step': 1100, 'algorithm': 'topological_sort'}
I0716 23:49:53.827913 128828847339008 run.py:722] (val) algo topological_sort step 1150: {'topo': 0.6162109375, 'topo_head': 0.96875, 'score': 0.79248046875, 'examples_seen': 21957, 'step': 1150, 'algorithm': 'topological_sort'}
I0716 23:49:55.227068 128828847339008 run.py:722] (val) algo topological_sort step 1200: {'topo': 0.6572265625, 'topo_head': 0.921875, 'score': 0.78955078125, 'examples_seen': 22902, 'step': 1200, 'algorithm': 'topological_sort'}
I0716 23:49:56.614633 128828847339008 run.py:722] (val) algo topological_sort step 1250: {'topo': 0.6484375, 'topo_head': 0.9375, 'score': 0.79296875, 'examples_seen': 23842, 'step': 1250, 'algorithm': 'topological_sort'}
I0716 23:49:58.056744 128828847339008 run.py:722] (val) algo topological_sort step 1300: {'topo': 0.6953125, 'topo_head': 0.9375, 'score': 0.81640625, 'examples_seen': 24780, 'step': 1300, 'algorithm': 'topological_sort'}
I0716 23:49:59.471657 128828847339008 run.py:722] (val) algo topological_sort step 1350: {'topo': 0.693359375, 'topo_head': 0.96875, 'score': 0.8310546875, 'examples_seen': 25755, 'step': 1350, 'algorithm': 'topological_sort'}
I0716 23:50:00.852794 128828847339008 run.py:722] (val) algo topological_sort step 1400: {'topo': 0.6376953125, 'topo_head': 0.984375, 'score': 0.81103515625, 'examples_seen': 26726, 'step': 1400, 'algorithm': 'topological_sort'}
I0716 23:50:02.221365 128828847339008 run.py:722] (val) algo topological_sort step 1450: {'topo': 0.7587890625, 'topo_head': 0.9375, 'score': 0.84814453125, 'examples_seen': 27680, 'step': 1450, 'algorithm': 'topological_sort'}
I0716 23:50:03.615485 128828847339008 run.py:722] (val) algo topological_sort step 1500: {'topo': 0.72265625, 'topo_head': 0.9375, 'score': 0.830078125, 'examples_seen': 28625, 'step': 1500, 'algorithm': 'topological_sort'}
I0716 23:50:04.965641 128828847339008 run.py:722] (val) algo topological_sort step 1550: {'topo': 0.787109375, 'topo_head': 0.9375, 'score': 0.8623046875, 'examples_seen': 29572, 'step': 1550, 'algorithm': 'topological_sort'}
I0716 23:50:06.373133 128828847339008 run.py:722] (val) algo topological_sort step 1600: {'topo': 0.7001953125, 'topo_head': 1.0, 'score': 0.85009765625, 'examples_seen': 30520, 'step': 1600, 'algorithm': 'topological_sort'}
I0716 23:50:07.774032 128828847339008 run.py:722] (val) algo topological_sort step 1650: {'topo': 0.7705078125, 'topo_head': 0.984375, 'score': 0.87744140625, 'examples_seen': 31465, 'step': 1650, 'algorithm': 'topological_sort'}
I0716 23:50:09.174133 128828847339008 run.py:722] (val) algo topological_sort step 1700: {'topo': 0.76171875, 'topo_head': 0.984375, 'score': 0.873046875, 'examples_seen': 32434, 'step': 1700, 'algorithm': 'topological_sort'}
I0716 23:50:10.511324 128828847339008 run.py:722] (val) algo topological_sort step 1750: {'topo': 0.7822265625, 'topo_head': 1.0, 'score': 0.89111328125, 'examples_seen': 33399, 'step': 1750, 'algorithm': 'topological_sort'}
I0716 23:50:11.886320 128828847339008 run.py:722] (val) algo topological_sort step 1800: {'topo': 0.8017578125, 'topo_head': 0.984375, 'score': 0.89306640625, 'examples_seen': 34354, 'step': 1800, 'algorithm': 'topological_sort'}
I0716 23:50:13.256138 128828847339008 run.py:722] (val) algo topological_sort step 1850: {'topo': 0.7578125, 'topo_head': 1.0, 'score': 0.87890625, 'examples_seen': 35307, 'step': 1850, 'algorithm': 'topological_sort'}
I0716 23:50:14.602389 128828847339008 run.py:722] (val) algo topological_sort step 1900: {'topo': 0.8076171875, 'topo_head': 0.90625, 'score': 0.85693359375, 'examples_seen': 36251, 'step': 1900, 'algorithm': 'topological_sort'}
I0716 23:50:15.982458 128828847339008 run.py:722] (val) algo topological_sort step 1950: {'topo': 0.7568359375, 'topo_head': 0.890625, 'score': 0.82373046875, 'examples_seen': 37192, 'step': 1950, 'algorithm': 'topological_sort'}
I0716 23:50:17.403170 128828847339008 run.py:722] (val) algo topological_sort step 2000: {'topo': 0.8935546875, 'topo_head': 0.984375, 'score': 0.93896484375, 'examples_seen': 38134, 'step': 2000, 'algorithm': 'topological_sort'}
I0716 23:50:18.815394 128828847339008 run.py:722] (val) algo topological_sort step 2050: {'topo': 0.822265625, 'topo_head': 1.0, 'score': 0.9111328125, 'examples_seen': 39112, 'step': 2050, 'algorithm': 'topological_sort'}
I0716 23:50:20.213190 128828847339008 run.py:722] (val) algo topological_sort step 2100: {'topo': 0.623046875, 'topo_head': 0.859375, 'score': 0.7412109375, 'examples_seen': 40072, 'step': 2100, 'algorithm': 'topological_sort'}
I0716 23:50:21.573255 128828847339008 run.py:722] (val) algo topological_sort step 2150: {'topo': 0.5400390625, 'topo_head': 0.984375, 'score': 0.76220703125, 'examples_seen': 41025, 'step': 2150, 'algorithm': 'topological_sort'}
I0716 23:50:22.928291 128828847339008 run.py:722] (val) algo topological_sort step 2200: {'topo': 0.71484375, 'topo_head': 0.921875, 'score': 0.818359375, 'examples_seen': 41974, 'step': 2200, 'algorithm': 'topological_sort'}
I0716 23:50:24.296620 128828847339008 run.py:722] (val) algo topological_sort step 2250: {'topo': 0.869140625, 'topo_head': 0.984375, 'score': 0.9267578125, 'examples_seen': 42923, 'step': 2250, 'algorithm': 'topological_sort'}
I0716 23:50:25.668281 128828847339008 run.py:722] (val) algo topological_sort step 2300: {'topo': 0.7822265625, 'topo_head': 1.0, 'score': 0.89111328125, 'examples_seen': 43863, 'step': 2300, 'algorithm': 'topological_sort'}
I0716 23:50:27.064280 128828847339008 run.py:722] (val) algo topological_sort step 2350: {'topo': 0.8037109375, 'topo_head': 0.953125, 'score': 0.87841796875, 'examples_seen': 44802, 'step': 2350, 'algorithm': 'topological_sort'}
I0716 23:50:28.436383 128828847339008 run.py:722] (val) algo topological_sort step 2400: {'topo': 0.7587890625, 'topo_head': 1.0, 'score': 0.87939453125, 'examples_seen': 45781, 'step': 2400, 'algorithm': 'topological_sort'}
I0716 23:50:29.801845 128828847339008 run.py:722] (val) algo topological_sort step 2450: {'topo': 0.8447265625, 'topo_head': 0.984375, 'score': 0.91455078125, 'examples_seen': 46750, 'step': 2450, 'algorithm': 'topological_sort'}
I0716 23:50:31.146771 128828847339008 run.py:722] (val) algo topological_sort step 2500: {'topo': 0.91796875, 'topo_head': 0.984375, 'score': 0.951171875, 'examples_seen': 47701, 'step': 2500, 'algorithm': 'topological_sort'}
I0716 23:50:32.509821 128828847339008 run.py:722] (val) algo topological_sort step 2550: {'topo': 0.724609375, 'topo_head': 0.953125, 'score': 0.8388671875, 'examples_seen': 48651, 'step': 2550, 'algorithm': 'topological_sort'}
I0716 23:50:33.843728 128828847339008 run.py:722] (val) algo topological_sort step 2600: {'topo': 0.869140625, 'topo_head': 0.984375, 'score': 0.9267578125, 'examples_seen': 49594, 'step': 2600, 'algorithm': 'topological_sort'}
I0716 23:50:35.227197 128828847339008 run.py:722] (val) algo topological_sort step 2650: {'topo': 0.7880859375, 'topo_head': 0.9375, 'score': 0.86279296875, 'examples_seen': 50537, 'step': 2650, 'algorithm': 'topological_sort'}
I0716 23:50:36.634497 128828847339008 run.py:722] (val) algo topological_sort step 2700: {'topo': 0.9208984375, 'topo_head': 1.0, 'score': 0.96044921875, 'examples_seen': 51491, 'step': 2700, 'algorithm': 'topological_sort'}
I0716 23:50:38.035947 128828847339008 run.py:722] (val) algo topological_sort step 2750: {'topo': 0.880859375, 'topo_head': 1.0, 'score': 0.9404296875, 'examples_seen': 52462, 'step': 2750, 'algorithm': 'topological_sort'}
I0716 23:50:39.427258 128828847339008 run.py:722] (val) algo topological_sort step 2800: {'topo': 0.8955078125, 'topo_head': 0.984375, 'score': 0.93994140625, 'examples_seen': 53428, 'step': 2800, 'algorithm': 'topological_sort'}
I0716 23:50:40.777997 128828847339008 run.py:722] (val) algo topological_sort step 2850: {'topo': 0.89453125, 'topo_head': 0.96875, 'score': 0.931640625, 'examples_seen': 54385, 'step': 2850, 'algorithm': 'topological_sort'}
I0716 23:50:42.123858 128828847339008 run.py:722] (val) algo topological_sort step 2900: {'topo': 0.853515625, 'topo_head': 1.0, 'score': 0.9267578125, 'examples_seen': 55330, 'step': 2900, 'algorithm': 'topological_sort'}
I0716 23:50:43.500740 128828847339008 run.py:722] (val) algo topological_sort step 2950: {'topo': 0.8623046875, 'topo_head': 1.0, 'score': 0.93115234375, 'examples_seen': 56278, 'step': 2950, 'algorithm': 'topological_sort'}
I0716 23:50:44.860317 128828847339008 run.py:722] (val) algo topological_sort step 3000: {'topo': 0.9677734375, 'topo_head': 1.0, 'score': 0.98388671875, 'examples_seen': 57219, 'step': 3000, 'algorithm': 'topological_sort'}
I0716 23:50:46.284797 128828847339008 run.py:722] (val) algo topological_sort step 3050: {'topo': 0.837890625, 'topo_head': 1.0, 'score': 0.9189453125, 'examples_seen': 58157, 'step': 3050, 'algorithm': 'topological_sort'}
I0716 23:50:47.676673 128828847339008 run.py:722] (val) algo topological_sort step 3100: {'topo': 0.8896484375, 'topo_head': 1.0, 'score': 0.94482421875, 'examples_seen': 59142, 'step': 3100, 'algorithm': 'topological_sort'}
I0716 23:50:49.026270 128828847339008 run.py:722] (val) algo topological_sort step 3150: {'topo': 0.892578125, 'topo_head': 1.0, 'score': 0.9462890625, 'examples_seen': 60098, 'step': 3150, 'algorithm': 'topological_sort'}
I0716 23:50:50.380089 128828847339008 run.py:722] (val) algo topological_sort step 3200: {'topo': 0.9208984375, 'topo_head': 1.0, 'score': 0.96044921875, 'examples_seen': 61047, 'step': 3200, 'algorithm': 'topological_sort'}
I0716 23:50:51.725689 128828847339008 run.py:722] (val) algo topological_sort step 3250: {'topo': 0.9443359375, 'topo_head': 1.0, 'score': 0.97216796875, 'examples_seen': 62006, 'step': 3250, 'algorithm': 'topological_sort'}
I0716 23:50:53.088653 128828847339008 run.py:722] (val) algo topological_sort step 3300: {'topo': 0.90234375, 'topo_head': 1.0, 'score': 0.951171875, 'examples_seen': 62950, 'step': 3300, 'algorithm': 'topological_sort'}
I0716 23:50:54.488624 128828847339008 run.py:722] (val) algo topological_sort step 3350: {'topo': 0.962890625, 'topo_head': 1.0, 'score': 0.9814453125, 'examples_seen': 63891, 'step': 3350, 'algorithm': 'topological_sort'}
